"","doi","survey_name","unit_position","unit_session_id","session","type","item_name","label","optional","showif","created","saved","shown","shown_relative","answer","answered","answered_relative","displaycount","display_order","hidden","coder","repeat.var","study.no","hyp.no","result.no","group"
"2644","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_TESTSTAT","Which test statistic is used?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 17:05:42",31436237,"6","2018-08-15 17:05:48",31442313,3,9,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2645","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","text","RESULT_TESTSTAT_OTHER","Please specify:",0,"RESULT_TESTSTAT == 6","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 17:05:48",31442323,"regression model, no test value reported","2018-08-15 17:12:42",31856085,3,10,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2646","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_TESTVAL","Test value:",0,"RESULT_TESTSTAT < 7","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 17:05:45",31439296,"999","2018-08-15 17:05:52",31446115,3,11,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2647","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_TESTDF1","DF 1:",0,"RESULT_TESTSTAT < 7","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 17:05:45",31439297,"999","2018-08-15 17:05:56",31450068,3,12,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2648","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_PVAL","How is the *p* value reported?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 17:05:42",31436241,"2","2018-08-15 17:06:05",31458886,3,14,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2649","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_PVAL_SMALLER","*p* <",0,"RESULT_PVAL==2","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 17:06:05",31458897,"0.001","2018-08-15 17:06:11",31465353,3,16,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2650","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_N","How many subjects were included in this analysis?",1,"","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 08:21:47",2179,"120115","2018-08-15 17:07:00",31513800,3,33,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2651","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_button","RESULT_SAMPLE_SOURCE","Was the data collected for this study or did it already exist?",0,"","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 08:21:47",2179,"2","2018-08-15 17:10:54",31747993,3,34,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2652","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","text","RESULT_SAMPLE_PREEXIST","Please specify the source of the data:",0,"RESULT_SAMPLE_SOURCE == 2","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 17:10:54",31748341,"the United Kingdom’s Department for Education National Pupil Database","2018-08-15 17:11:14",31768502,3,35,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2653","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_button","RESULT_SAMPLE_DEPEND","Does the sample that gave this result overlap fully or partly with the sample used for another analysis of this hypothesis or another hypothesis in this article?",0,"","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 08:21:47",2179,"1","2018-08-15 17:10:36",31730573,3,36,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2654","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","textarea","RESULT_SAMPLE_DEPEND_SPEC","Please state exactly with which results from which hypothesis the sample overlaps, and how (e.g. if the sample is identical or what the differences are)",0,"RESULT_SAMPLE_DEPEND == 1","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 17:10:36",31730586,"all results are on the same sample","2018-08-15 17:10:54",31747822,3,37,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2655","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_SAMPLE_EXCLUDED","Were participants excluded from this analysis?",0,"","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 08:21:47",2179,"1","2018-08-15 17:07:07",31521060,3,38,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2656","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_SAMPLE_EXCLUDED_PREREG","Were all reasons for exclusion preregistered?",0,"RESULT_SAMPLE_EXCLUDED == 1","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 17:07:07",31521423,"3","2018-08-15 17:10:32",31726365,3,39,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2657","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_COND_BETWEEN","How many between-subjects conditions were used?",1,"","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 08:21:47",2179,"1","2018-08-15 17:07:02",31516310,3,40,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2658","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_COND_WITHIN","How many within-subjects conditions were used?",1,"","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 08:21:47",2179,"1","2018-08-15 17:07:07",31520915,3,41,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2659","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_button","RESULT_EFF_REPORT","Is the effect size reported?",0,"","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 08:21:47",2179,"1","2018-08-15 17:11:18",31772300,3,42,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2660","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_button","RESULT_EFF_TYPE","What type of effect size?",0,"RESULT_EFF_REPORT==1","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 17:11:18",31772308,"1","2018-08-15 17:11:19",31773547,3,43,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2661","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_EFF_PARAM_t","What effect size parameter is reported?",0,"RESULT_EFF_REPORT==1 & RESULT_EFF_TYPE==1","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 17:11:19",31773558,"1","2018-08-15 17:11:20",31774557,3,44,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2662","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_EFF_VALUE","Effect size:",0,"RESULT_EFF_REPORT==1","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 17:11:18",31772311,"0.06","2018-08-15 17:11:37",31790928,3,53,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2663","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","note","RESULT_NOTE","##Current article: `r AssessingRRsPRs_codingscheme_01generalstart$ARTICLE_NAME`

###Current study: `r last(AssessingRRsPRs_codingscheme_02study$STUDY_NO)`

###Current confirmatory hypothesis: `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`

####Previously coded result(s) for the current hypothesis: `r AssessingRRsPRs_codingscheme_04results$RESULT_NO`

#### Code a new confirmatory result for hypothesis `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`:",1,"","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 08:21:47",2179,"1","2018-08-15 08:21:47",NA,3,0,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2664","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","rating_button","RESULT_CODING_DIFFICULTY","How difficult was it to code this result?",0,"","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 08:21:47",2179,"2","2018-08-15 17:11:40",31794543,3,56,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2665","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","textarea","RESULT_COMMENTS","Any comments regarding (the coding of) this result?",1,"","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 08:21:47",2179,"","2018-08-15 08:21:47",NA,3,57,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2666","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_NEXT","Is there another result that relates to the current hypothesis?",0,"","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 08:21:47",2179,"1","2018-08-15 17:11:46",31799819,3,59,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2667","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","note","RESULT_NOTE2","___

### Coding difficulty and comments",1,"","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 08:21:47",2179,"1","2018-08-15 08:21:47",NA,3,55,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2668","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2213253,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","note","RESULT_NOTE3","___

### Additional results to be coded",1,"","2018-08-13 18:53:14","2018-08-15 19:11:00","2018-08-15 08:21:47",2179,"1","2018-08-15 08:21:47",NA,3,58,0,"0000-0002-6627-0746",1,1,1,1,"PR"
"2326","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_button","RESULT_EFF_TYPE","What type of effect size?",0,"RESULT_EFF_REPORT==1","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:13:59",72173,"1","2018-08-15 17:14:01",74074,1,43,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2327","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_EFF_PARAM_t","What effect size parameter is reported?",0,"RESULT_EFF_REPORT==1 & RESULT_EFF_TYPE==1","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:14:01",74091,"1","2018-08-15 17:14:03",75389,1,44,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2328","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_EFF_VALUE","Effect size:",0,"RESULT_EFF_REPORT==1","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:14:00",72175,"0.09","2018-08-15 17:14:15",87743,1,53,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2329","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","note","RESULT_NOTE","##Current article: `r AssessingRRsPRs_codingscheme_01generalstart$ARTICLE_NAME`

###Current study: `r last(AssessingRRsPRs_codingscheme_02study$STUDY_NO)`

###Current confirmatory hypothesis: `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`

####Previously coded result(s) for the current hypothesis: `r AssessingRRsPRs_codingscheme_04results$RESULT_NO`

#### Code a new confirmatory result for hypothesis `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`:",1,"","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:12:51",3354,"1","2018-08-15 17:12:51",NA,1,0,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2330","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","rating_button","RESULT_CODING_DIFFICULTY","How difficult was it to code this result?",0,"","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:12:51",3354,"1","2018-08-15 17:14:17",89618,1,56,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2331","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","textarea","RESULT_COMMENTS","Any comments regarding (the coding of) this result?",1,"","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:12:51",3354,"","2018-08-15 17:12:51",NA,1,57,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2332","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_NEXT","Is there another result that relates to the current hypothesis?",0,"","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:12:51",3354,"1","2018-08-15 17:14:19",91898,1,59,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2333","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","note","RESULT_NOTE2","___

### Coding difficulty and comments",1,"","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:12:51",3354,"1","2018-08-15 17:12:51",NA,1,55,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2334","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","note","RESULT_NOTE3","___

### Additional results to be coded",1,"","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:12:51",3354,"1","2018-08-15 17:12:51",NA,1,58,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2669","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_NO","Result number:
If the hypothesis relates to more than one result, please number the results consecutively.",0,"","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:12:51",3354,"2","2018-08-15 17:12:56",8711,1,1,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2670","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","textarea","RESULT_QUOTE","### Result quote
Copy-paste the text containing the test result. If the result is reported in a table or figure and *not* in the text, state the table of figure instead (e.g., """"Table 4"""", """"Figure 1A"""").
Priority is as follows:
1. Try to find a quote from the text. 
If there is none >
2. Try to find a table containing the result. 
If there is none >
3. Try to find a figure containing the result. 
If there is none >
4. Code """"not reported""""",0,"","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:12:51",3354,"Table 1","2018-08-15 17:13:03",15209,1,2,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2671","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","text","RESULT_PAGE","Page number of the result quote
(or of the table or figure)
If no result is reported, code """"NA"""".",0,"","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:12:51",3354,"209","2018-08-15 17:13:05",18154,1,3,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2672","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_multiple_button","RESULT_TYPE","What kind of analysis was used?
(Select all that apply)",1,"","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:12:51",3354,"freqtest","2018-08-15 17:13:07",19342,1,4,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2673","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","note","RESULT_FREQ_NOTE","___

### Frequentist analyses:",1,"RESULT_TYPE %contains% """"freqtest""""","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:13:07",19352,"1","2018-08-15 17:13:07",NA,1,6,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2674","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_button","RESULT_CRIT_ALPHA_REPORT","Is the used alpha level made explicit?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:13:07",19353,"2","2018-08-15 17:13:08",20779,1,7,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2675","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_TESTSTAT","Which test statistic is used?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:13:07",19354,"6","2018-08-15 17:13:10",23109,1,9,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2676","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","text","RESULT_TESTSTAT_OTHER","Please specify:",0,"RESULT_TESTSTAT == 6","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:13:10",23115,"see prev","2018-08-15 17:13:13",25973,1,10,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2677","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_TESTVAL","Test value:",0,"RESULT_TESTSTAT < 7","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:13:07",19376,"999","2018-08-15 17:13:15",27604,1,11,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2678","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_TESTDF1","DF 1:",0,"RESULT_TESTSTAT < 7","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:13:07",19377,"999","2018-08-15 17:13:16",29149,1,12,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2679","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_PVAL","How is the *p* value reported?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:13:07",19359,"2","2018-08-15 17:13:25",37182,1,14,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2680","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_PVAL_SMALLER","*p* <",0,"RESULT_PVAL==2","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:13:25",37189,"0.001","2018-08-15 17:13:28",40386,1,16,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2681","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_N","How many subjects were included in this analysis?",1,"","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:12:51",3354,"120115","2018-08-15 17:13:37",49469,1,33,0,"0000-0002-6627-0746",2,1,1,2,"PR"
"2682","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220451,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_button","RESULT_SAMPLE_SOURCE","Was the data collected for this study or did it already exist?",0,"","2018-08-15 19:11:02","2018-08-15 19:12:33","2018-08-15 17:12:51",3354,"2","2018-08-15 17:13:38",50721,1,34,0,"0000-0002-6627-0746",2,1,1,2,"PR"
